TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-01-02,2024-01-02,CM,BSE,STK,530309,INE368D01025,CHANDRAP,X,,,,,CHANDRA PRABHU INTERNATIONAL L,26.99,28.80,26.00,28.39,27.77,26.49,,28.39,,,148216,4109632.00,310,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530313,INE285U01025,KIMIABL,X,,,,,KIMIA BIOSCIENCES LIMITED,38.00,38.00,36.73,37.50,37.50,36.71,,37.50,,,535,19915.00,14,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530315,INE428D01019,HINDTIN,X,,,,,HINDUSTAN TIN WORKS LTD.,191.00,229.65,191.00,224.80,224.80,191.40,,224.80,,,371603,77527341.00,2767,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530317,INE362C01012,GODAVARI,X,,,,,GODAVARI DRUGS LTD.,90.10,96.75,89.51,93.29,93.00,90.46,,93.29,,,41687,3926963.00,287,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530331,INE001E01012,PREMCO,X,,,,,PREMCO GLOBAL LTD.,426.45,426.45,415.50,419.50,416.60,416.75,,419.50,,,2702,1131123.00,114,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530341,INE596B01017,MUKESHB,X,,,,,MUKESH BABU FINANCIAL SERVICES,114.65,121.50,112.15,115.50,117.30,118.50,,115.50,,,1483,172362.00,28,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530343,INE955D01029,GENUSPOWER,B,,,,,GENUS POWER INFRASTRUCTURES LT,235.30,243.10,234.00,240.05,240.05,233.15,,240.15,,,38958,9314592.00,855,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530355,INE276G01015,ASIANENE,B,,,,,ASIAN ENERGY SERVICES LTD,283.90,283.90,260.05,265.65,266.65,273.70,,265.20,,,17189,4571808.00,1019,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530357,INE883D01023,KBSINDIA,X,,,,,KBS INDIA LIMITED,9.50,9.52,8.20,9.39,9.39,9.27,,9.39,,,26219,243498.00,184,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530361,INE428P01013,PRABHHANS,XT,,,,,PRABHHANS INDUSTRIES LIMITED,53.55,53.55,53.55,53.55,53.55,53.55,,53.55,,,21,1124.00,2,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530363,INE071E01023,UGARSUGAR,B,,,,,UGAR SUGAR WORKS LTD.,82.00,82.59,81.20,81.81,81.40,82.24,,81.84,,,40475,3308191.00,654,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530365,INE607D01018,ORIENTBELL,B,,,,,ORIENT BELL LIMITED,401.35,410.00,397.70,406.20,409.55,402.30,,406.75,,,2563,1032824.00,296,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530367,INE349A01021,NRBBEARING,B,,,,,NRB BEARINGS LTD.,355.40,357.50,345.00,353.65,353.65,357.30,,353.60,,,117139,41085456.00,3207,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530369,INE380C01014,VAMSHIRU,XT,,,,,VAMSHI RUBBER LTD.,31.69,34.50,31.69,34.50,34.50,33.35,,34.50,,,4837,165104.00,23,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530377,INE937C01029,NILA,B,,,,,NILA INFRASTRUCTURES LTD.,8.92,9.17,8.73,9.08,9.08,8.91,,9.06,,,646810,5828429.00,1083,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530393,INE921B01025,DBSTOCKBRO,T,,,,,DB (INTERNATIONAL) STOCK BROKE,33.45,34.61,33.45,34.00,34.00,33.77,,34.29,,,187,6413.00,9,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530401,INE526H01011,VINYOFL,XT,,,,,VINYOFLEX LTD.,90.10,92.00,87.30,88.44,91.00,90.00,,88.44,,,5078,455374.00,96,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530405,INE356F01017,JINDCAP,X,,,,,JINDAL CAPITAL LTD.,35.22,35.90,33.52,34.93,35.25,34.53,,34.93,,,5999,207188.00,91,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530407,INE932F01015,EPIC,X,,,,,EPIC ENERGY LTD.,9.00,9.00,8.56,9.00,9.00,9.00,,9.00,,,3061,27462.00,23,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530419,INE886B01012,SUMEDHA,X,,,,,SUMEDHA FISCAL SERVICES LTD.,44.41,45.89,44.41,45.10,45.25,45.52,,45.10,,,35806,1615058.00,185,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530421,INE430F01010,KUWERIN,X,,,,,KUWER INDUSTRIES LTD.,13.78,14.67,13.30,13.96,14.63,13.98,,13.96,,,39600,543424.00,36,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530427,INE865B01016,CHOKSI,X,,,,,CHOKSI IMAGING LTD.,61.25,61.25,57.05,57.69,57.06,59.88,,57.69,,,2222,129651.00,55,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530429,INE831C01016,ASHISHPO,XT,,,,,ASHISH POLYPLAST LTD.,19.50,20.20,19.01,19.01,19.01,19.50,,19.01,,,798,15466.00,10,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530431,INE853A01022,ADORFO,X,,,,,ADOR FONTECH LTD.,150.00,151.95,148.25,150.15,150.70,148.45,,150.15,,,34194,5141348.00,378,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530433,INE960E01019,SHIVAAGRO,X,,,,,SHIVA GLOBAL AGRO INDUSTRIES L,59.95,70.60,58.12,69.66,69.66,58.84,,69.66,,,166243,11135801.00,494,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530439,INE140C01012,SIDDHA,X,,,,,SIDDHA VENTURES LTD.,10.64,11.32,10.64,10.90,11.02,11.19,,10.90,,,92169,1002028.00,399,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530443,INE293D01017,KIRANSY-B,XT,,,,,KIRAN SYNTEX LTD.,10.43,10.72,10.21,10.68,10.67,10.23,,10.68,,,8313,88608.00,27,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530445,INE764B01029,SUMERUIND,XT,,,,,SUMERU INDUSTRIES LTD.,1.61,1.65,1.54,1.61,1.61,1.58,,1.61,,,18961,30407.00,45,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530449,INE347C01013,RUNGTAIR,XT,,,,,RUNGTA IRRIGATION LTD.,60.55,62.19,60.00,60.19,60.00,60.55,,60.19,,,14347,868014.00,83,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530457,INE959B01017,CINERAD,XT,,,,,CINERAD COMMUNICATIONS LTD.,16.35,16.35,16.35,16.35,16.35,16.03,,16.35,,,3232,52843.00,4,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530459,INE808A01018,VALSONQ,X,,,,,VALSON INDUSTRIES LTD.,34.40,34.40,31.77,32.87,32.95,33.12,,32.87,,,6712,218834.00,57,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530461,INE440C01016,SABOOSOD,X,,,,,SABOO SODIUM CHLORO LTD.,22.50,23.85,20.25,23.81,23.81,21.69,,23.81,,,607744,13855280.00,1117,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530469,INE721D01017,GSLSEC,XT,,,,,GSL SECURITIES LTD.,8.09,8.09,8.09,8.09,8.09,8.09,,8.09,,,10,80.00,2,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530475,INE015C01016,TINNARUBR,X,,,,,TINNA RUBBER AND INFRASTRUCTUR,586.00,586.00,570.10,578.65,582.00,574.30,,578.65,,,13616,7845835.00,488,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530477,INE337E01010,VIKRAMTH,X,,,,,VIKRAM THERMO (INDIA) LTD.,166.50,169.70,153.40,156.90,157.00,165.80,,156.90,,,93726,14873304.00,1246,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530495,INE473C01025,STRATMONT,XT,,,,,STRATMONT INDUSTRIES LIMITED,44.04,44.04,44.04,44.04,44.04,43.18,,44.04,,,9206,405432.00,37,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530499,INE701G01012,AKCAPIT,X,,,,,A.K.CAPITAL SERVICES LTD.,779.00,790.00,756.10,783.30,790.00,775.85,,783.30,,,5208,4041359.00,76,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530517,INE131B01039,RELAXO,A,,,,,RELAXO FOOTWEARS LTD.,902.05,905.30,896.95,904.05,903.80,901.15,,902.75,,,5252,4727301.00,415,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530521,INE467D01017,VIRAT,X,,,,,VIRAT INDUSTRIES LTD.,197.90,197.90,189.00,191.50,191.50,191.55,,191.50,,,3044,581400.00,71,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530525,INE786J01025,SHEETAL,XT,,,,,SHEETAL DIAMONDS LTD.,65.42,65.42,65.42,65.42,65.42,64.14,,65.42,,,10659,697311.00,46,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530533,INE390D01011,TERAI,X,,,,,TERAI TEA CO.LTD.,82.80,85.05,80.00,84.50,84.50,81.92,,84.50,,,21772,1823788.00,136,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530545,INE949B01018,COSCO,X,,,,,COSCO (INDIA) LTD.,222.15,234.00,222.05,230.70,234.00,226.50,,230.70,,,7186,1644777.00,91,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530547,INE395E01018,KENFIN,XT,,,,,KEN FINANCIAL SERVICES LTD.,13.18,13.18,13.18,13.18,13.18,13.18,,13.18,,,500,6590.00,1,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530549,INE790G01031,SHILPAMED,A,,,,,SHILPA MEDICARE LTD.,323.90,332.45,320.70,325.00,325.25,320.15,,324.90,,,38159,12446685.00,1243,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530555,INE074B01023,PARACABLES,B,,,,,PARAMOUNT COMMUNICATIONS LTD.,88.24,88.75,84.40,85.11,84.90,87.58,,85.15,,,159389,13760690.00,2560,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530557,INE132F01038,NCLRESE,X,,,,,NCL RESEARCH & FINANCIAL SERVI,0.67,0.68,0.66,0.68,0.68,0.65,,0.68,,,18322841,12440485.00,3053,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530565,INE149B01015,SSLFINANCE,XT,,,,,ARCHANA SOFTWARE LTD.,59.64,59.64,59.64,59.64,59.64,58.48,,59.64,,,1720,102580.00,10,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530577,INE519D01015,LADDERUP,X,,,,,LADDERUP FINANCE LTD.,30.00,30.00,28.00,28.20,28.00,28.17,,28.20,,,11848,337111.00,57,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530579,INE152C01025,UYFINCORP,X,,,,,U. Y. FINCORP LIMITED,28.19,28.60,27.21,27.97,28.00,27.77,,27.97,,,178876,5048549.00,355,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530581,INE906L01025,EKAMLEA,XT,,,,,EKAM LEASING & FINANCE CO.LTD.,6.56,6.56,6.48,6.48,6.48,6.25,,6.48,,,1153,7505.00,8,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530585,INE691C01014,SWASTIKA,XT,,,,,SWASTIKA INVESTMART LTD.,544.00,544.00,539.00,539.00,539.00,544.00,,539.00,,,386,209085.00,16,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530589,INE573B01016,PRIMAPLA,X,,,,,PRIMA PLASTICS LTD.,164.00,167.85,160.50,163.05,162.55,165.65,,163.05,,,9798,1600830.00,138,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530611,INE134F01026,STURDY,XT,,,,,STURDY INDUSTRIES LTD.,0.55,0.55,0.52,0.55,0.55,0.53,,0.55,,,1794697,976660.00,561,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530615,INE194E01015,GARGFUR,XT,,,,,GARG FURNACE LTD.,272.60,272.60,272.60,272.60,272.60,267.30,,272.60,,,289,78781.00,11,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530617,INE375C01014,SAMPRE,XT,,,,,SAMPRE NUTRITIONS LTD.,83.25,83.26,79.30,83.26,83.26,79.30,,83.26,,,433823,36065024.00,346,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530621,INE864E01021,AAIL,X,,,,,Akar Auto Industries Limited,153.00,155.00,142.25,152.50,154.00,148.30,,152.50,,,54422,8145203.00,341,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530627,INE834D01018,VIPULORG,X,,,,,Vipul Organics Limited,173.80,184.95,172.10,182.60,182.60,172.40,,182.60,,,75418,13500063.00,513,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530643,INE316A01038,ECORECO,XT,,,,,ECO RECYCLING LTD.,420.30,420.30,420.00,420.30,420.30,400.30,,420.30,,,22124,9298714.00,168,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530655,INE127I01024,GOODLUCK,B,,,,,Goodluck India Limited,1001.10,1007.70,970.00,975.35,979.65,1003.95,,975.75,,,20484,20148251.00,1490,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530663,INE912B01032,GOYALASS,X,,,,,GOYAL ASSOCIATES LTD.,2.02,2.02,1.92,1.97,1.97,2.01,,1.97,,,470754,932735.00,319,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530665,INE812B01026,ZENITHHE,XT,,,,,ZENITH HEALTH CARE LTD.,5.29,5.60,5.15,5.38,5.50,5.40,,5.38,,,101366,535021.00,405,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530669,INE035401012,ACEENGITEC,XT,,,,,ACE ENGITECH LIMITED,15.69,15.69,14.25,14.25,14.25,14.99,,14.25,,,1666,24712.00,14,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530675,INE057Q01018,YORKEXP,XT,,,,,YORK EXPORTS LTD.,45.00,45.99,42.75,42.75,42.75,45.00,,42.75,,,617,26464.00,9,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530677,INE822E01011,SUPREME,X,,,,,SUPREME HOLDINGS & HOSPITALITY,60.20,60.87,59.00,60.42,60.73,59.49,,60.42,,,29148,1749452.00,239,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530689,INE624M01014,LYKISLTD,X,,,,,LYKIS LIMITED,58.25,58.89,57.72,58.29,57.90,58.90,,58.29,,,30096,1750862.00,263,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530695,INE233C01023,PRIMEPRO,X,,,,,PRIME PROPERTY DEVELOPMENT COR,31.43,31.43,30.55,31.43,31.43,29.94,,31.43,,,15659,492092.00,66,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530697,INE546F01013,ZENLABS,X,,,,,Zenlabs Ethica Limited,41.50,42.25,40.00,40.99,40.50,40.95,,40.99,,,7831,319999.00,49,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530699,INE533D01032,RAJRAYON,T,,,,,RAJ RAYON INDUSTRIES LIMITED,18.72,18.72,18.72,18.72,18.72,19.10,,18.57,,,28727,537769.00,183,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530709,INE225G01012,GOWRALE,XT,,,,,GOWRA LEASING & FINANCE LTD.,40.00,40.00,37.20,38.35,38.35,39.15,,38.35,,,3380,126854.00,41,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530711,INE144C01014,JAGANLAM,XT,,,,,JAGAN LAMPS LTD.,78.50,80.00,77.00,77.65,77.65,78.50,,77.65,,,3764,292788.00,69,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530713,INE229B01015,AJEL,X,,,,,AJEL LTD.,16.66,17.14,16.02,16.48,16.47,16.33,,16.48,,,8484,137854.00,76,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530715,INE093B01015,ALPSINDUS,B,,,,,ALPS INDUSTRIES LTD.,2.25,2.25,2.12,2.19,2.19,2.16,,2.20,,,27970,61165.00,78,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530723,INE041B01014,ASITCFIN,XT,,,,,ASIT C.MEHTA FINANCIAL SERVICE,148.95,151.00,144.55,150.20,151.00,145.20,,150.20,,,13276,1977132.00,80,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530733,INE900O01014,ENCODE,X,,,,,ENCODE PACKAGING INDIA LIMITED,10.14,10.14,10.14,10.14,10.14,9.66,,10.14,,,11124,112797.00,9,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530735,INE897A01011,SUPERBAK,XT,,,,,SUPER BAKERS (INDIA) LTD.,27.50,27.50,26.50,26.50,26.50,27.82,,26.50,,,1020,27050.00,8,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530741,INE812S01012,OVOBELE,X,,,,,OVOBEL FOODS LTD.,254.00,254.00,247.00,251.95,252.40,247.80,,251.95,,,13360,3359240.00,356,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530747,INE807A01010,CHALLANI,XT,,,,,CHALLANI CAPITAL LIMITED,20.47,20.47,18.88,19.00,19.00,19.51,,19.00,,,5378,103375.00,38,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530755,INE715D01019,CORNE,XT,,,,,CORAL NEWSPRINTS LTD.,10.29,10.29,9.36,9.86,9.85,9.84,,9.86,,,6928,68552.00,30,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530759,INE334A01023,STERTOOLS,B,,,,,STERLING TOOLS LTD.,369.95,369.95,355.35,361.50,361.50,364.00,,361.55,,,5263,1903936.00,511,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530765,INE510B01018,AGARWAL,X,,,,,AGARWAL FORTUNE INDIA LIMITED,23.99,24.16,21.86,22.99,23.24,23.01,,22.99,,,12320,283180.00,81,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530779,INE118C01018,DYNAMICP,XT,,,,,DYNAMIC PORTFOLIO MANAGEMENT &,39.50,39.50,38.71,38.71,38.71,39.50,,38.71,,,242,9472.00,4,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530789,INE358C01010,CEEJAY,X,,,,,CEEJAY FINANCE LTD.,183.00,193.00,183.00,184.30,184.00,184.30,,184.30,,,415,76919.00,35,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530795,INE584D01019,SUNCITYSY,XT,,,,,SUNCITY SYNTHETICS LTD.,9.70,9.97,9.50,9.90,9.90,9.50,,9.90,,,8798,86510.00,46,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530799,INE336D01014,ANNAINFRA,XT,,,,,ANNA INFRASTRUCTURES LTD.,28.01,28.05,28.01,28.05,28.05,28.58,,28.05,,,29,813.00,5,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530803,INE354C01027,BHAGIL,B,,,,,Bhageria Industries Limited,165.35,165.35,161.25,164.10,165.05,164.80,,165.00,,,4041,659552.00,307,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530805,INE125F01024,OIVL,X,,,,,Onesource Ideas Venture Limite,66.98,66.98,60.98,61.11,63.15,64.18,,61.11,,,2546,156061.00,27,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530809,INE355C01016,BNRUDY,XT,,,,,BNR UDYOG LTD.,86.76,86.76,86.76,86.76,86.76,88.53,,86.76,,,778,67499.00,27,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530813,INE001B01026,KRBL,A,,,,,KRBL LTD.,376.05,377.30,368.85,373.85,373.00,376.00,,373.95,,,13082,4881206.00,438,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530821,INE838C01011,SSPDL,X,,,,,SSPDL LTD.,26.70,26.70,24.00,24.92,24.92,24.85,,24.92,,,34485,879691.00,140,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530825,INE789B01018,DAIKAFFI,XT,,,,,DAIKAFFIL CHEMICALS INDIA LTD.,74.88,75.00,74.88,74.88,74.88,76.40,,74.88,,,12377,927083.00,30,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530829,INE830A01012,CILSEC,X,,,,,CIL SECURITIES LTD.,45.70,47.64,42.65,44.80,44.99,45.08,,44.80,,,9893,438798.00,90,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530839,INE011B01017,CLIOINFO,XT,,,,,CLIO INFOTECH LTD.,5.14,5.14,4.68,4.90,4.90,4.90,,4.90,,,4832,23319.00,16,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530843,INE509F01011,CUPID,T,,,,,CUPID LTD.,1190.00,1190.00,1116.00,1135.45,1135.45,1173.40,,1136.20,,,17464,19829233.00,578,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530845,INE199E01014,SUNSHIEL,X,,,,,SUNSHIELD CHEMICALS LTD.,822.00,925.00,822.00,917.95,917.95,840.95,,917.95,,,17589,15788011.00,418,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530853,INE963A01011,HIPOLIN,X,,,,,HIPOLIN LTD.,100.01,106.00,98.01,102.77,106.00,100.70,,102.77,,,4206,431517.00,33,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530871,INE995D01025,CHEMBOND,B,,,,,CHEMBOND CHEMICALS LTD.,565.40,565.40,539.40,550.60,550.50,557.00,,550.75,,,13154,7194234.00,831,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530879,INE345H01016,CIFL,X,,,,,CAPITAL INDIA FINANCE LIMITED,131.00,132.90,119.05,128.70,126.00,129.55,,128.70,,,13371,1660952.00,196,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530881,INE485K01014,ABVL,XT,,,,,Arunjyoti Bio Ventures Limited,230.95,231.00,225.00,225.00,225.00,221.50,,225.00,,,375,85424.00,5,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530883,INE366G01022,SUCROSA,XT,,,,,SUPER CROP SAFE LTD.,12.42,12.43,12.39,12.43,12.43,12.19,,12.43,,,96416,1197316.00,90,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530897,INE825C01018,NGIND,X,,,,,N.G.INDUSTRIES LTD.,174.20,174.20,162.55,171.40,171.40,165.35,,171.40,,,2298,383730.00,45,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530907,INE417F01017,SICAPIT,XT,,,,,SI CAPITAL & FINANCIAL SERVICE,29.00,29.00,28.50,28.50,28.50,30.00,,28.50,,,216,6257.00,6,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530909,INE308B01017,ERPSOFT,XT,,,,,ERP SOFT SYSTEMS LTD.,109.25,112.10,109.25,112.00,112.00,115.00,,112.00,,,243,26778.00,17,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530917,INE474H01014,RRSECUR,P,,,,,R.R.SECURITIES LTD.,10.31,10.31,10.31,10.31,10.31,9.82,,10.31,,,200,2062.00,2,F1,100,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530919,INE474C01015,REMSONSIND,T,,,,,REMSONS INDUSTRIES LTD.,706.00,716.00,665.00,715.00,715.00,682.80,,711.10,,,28959,19529831.00,69,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530929,INE535P01015,EUROASIA,P,,,,,EURO ASIA EXPORTS LTD.,18.10,18.10,18.10,18.10,18.10,17.30,,18.10,,,200,3620.00,1,F1,100,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530931,INE457D01018,STANPACK,XT,,,,,STANPACKS (INDIA) LTD.,10.00,10.25,9.65,9.90,9.90,10.02,,9.90,,,2122,20907.00,15,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530943,INE416A01036,SABTN,T,,,,,SRI ADHIKARI BROTHERS TELEVISI,3.49,3.55,3.40,3.55,3.55,3.39,,3.00,,,93495,326359.00,121,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530951,INE357B01022,RAMINFO,X,,,,,RAMINFO LIMITED,140.20,142.25,135.25,137.35,137.35,139.90,,137.35,,,62935,8702009.00,705,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530953,INE224D01012,SUNILAGR,X,,,,,SUNIL AGRO FOODS LTD.,191.50,191.50,185.50,188.20,188.00,188.20,,188.20,,,121,22883.00,11,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530959,INE012E01035,DIANATEA,X,,,,,DIANA TEA CO.LTD.,28.88,28.88,28.24,28.37,28.37,28.33,,28.37,,,13103,375272.00,70,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530961,INE806A01020,VIKASECO,B,,,,,Vikas EcoTech Limited,3.73,3.81,3.67,3.76,3.76,3.67,,3.75,,,4881738,18147303.00,1775,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530965,INE242A01010,IOC,A,,,,,INDIAN OIL CORPORATION LTD.,131.00,131.50,128.60,130.45,130.45,130.35,,130.55,,,1833816,238913906.00,15056,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530973,INE042C01010,ALFAICA,XT,,,,,ALFA ICA (INDIA) LTD.,59.01,62.00,59.01,62.00,62.00,60.75,,62.00,,,545,32975.00,10,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530977,INE260E01014,SKCIL,XT,,,,,Shri Keshav Cements and Infra,242.00,242.00,230.50,233.15,237.00,238.70,,233.15,,,2959,699397.00,45,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530979,INE274E01015,INDIAHOME,X,,,,,INDIA HOME LOAN LTD.,43.44,45.90,41.55,44.21,45.00,42.61,,44.21,,,68679,3021744.00,324,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530991,INE443C01010,ROOPAIND,X,,,,,ROOPA INDUSTRIES LTD.,52.48,52.48,50.01,51.12,51.80,51.15,,51.12,,,5159,263681.00,44,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530997,INE333E01019,UNIQUEO,X,,,,,UNIQUE ORGANICS LTD.,83.50,94.00,78.50,87.77,88.30,82.40,,87.77,,,97229,8425216.00,591,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,530999,INE050E01027,BALAMINES,A,,,,,BALAJI AMINES LTD.,2706.15,2716.50,2592.05,2613.10,2616.00,2695.80,,2611.40,,,10579,27879277.00,1423,F1,1,,,,,
